File,Duration,Is taken,,Taken duration (in minutes),10.16666667
Il2uf1KAnt4_0_10000.wav,10.00,,,,
IlVuPQ11gzM_120000_130000.wav,10.00,,,,
iO8bYvXFpow_40000_50000.wav,10.00,,,,
i_Q5t1mPe5o_190000_200000.wav,10.00,,,,
iQDjWESY9Gc_50000_60000.wav,10.00,,,,
irPZ_aiaYbs_50000_60000.wav,10.00,,,,
I-s-u9oRH_E_50000_60000.wav,10.00,,,,
it2uRpC-gQM_30000_40000.wav,10.00,,,,
ITq2Z2feoaM_50000_60000.wav,10.00,,,,
IuT5XXO4xFs_440000_450000.wav,10.00,,,,
iWWHHDHqtpE_60000_70000.wav,10.00,,,,
IxRM2m1QGA4_570000_580000.wav,10.00,,,,
j3ZQERCjas8_40000_50000.wav,10.00,,,,
j44l1fjp6lw_50000_60000.wav,10.00,,,,
J7j7jYacW_U_0_10000.wav,10.00,,,,
J8CQxtl8qZs_290000_300000.wav,10.00,,,,
j8iJQ-kqWoo_160000_170000.wav,10.00,,,,
J_9fdMsERvs_30000_40000.wav,10.00,,,,
j9onbp5hw6g_90000_100000.wav,10.00,,,,
J9RXGuJ-DaU_80000_90000.wav,10.00,,,,
jB1oFBSD9mg_10000_20000.wav,10.00,,,,
jB5aPZdy7S0_70000_80000.wav,10.00,,,,
Jbmed4RImfc_290000_300000.wav,10.00,,,,
jcG_Q3W8Nj4_30000_40000.wav,10.00,,,,
jeYUjB5cmjQ_50000_60000.wav,10.00,,,,
jGrJTPM0jt0_370000_380000.wav,10.00,,,,
JHZgrp0pMaM_0_10000.wav,10.00,,,,
jIq2DdGwnGE_300000_310000.wav,10.00,,,,
jjEFJn35epg_150000_160000.wav,10.00,,,,
JjuXy6UKK5Y_160000_170000.wav,10.00,,,,
jkkEMER0MKM_120000_130000.wav,10.00,,,,
jlu131iL7Mc_570000_580000.wav,10.00,,,,
JMivlqj21rg_80000_90000.wav,10.00,,,,
jOKUHLDpjSA_360000_370000.wav,10.00,,,,
-jp2qvHQXq8_200000_210000.wav,10.00,,,,
JPIbrv0hj_Y_0_10000.wav,10.00,,,,
JPUb0c4hUgY_490000_500000.wav,10.00,,,,
jQv6RBK08D0_40000_50000.wav,10.00,,,,
JrMC4UZxulw_110000_120000.wav,10.00,,,,
J_rXb0s_BV0_200000_210000.wav,10.00,,,,
JsrG4Z1RZeY_590000_600000.wav,10.00,,,,
jSyg10p7n28_200000_210000.wav,10.00,,,,
JTk_7jVeW64_0_10000.wav,10.00,,,,
-JTuq3DZ2vo_230000_240000.wav,10.00,,,,
JU673GDxIFE_100000_110000.wav,10.00,,,,
Ju96j8k1v8E_60000_70000.wav,10.00,,,,
jV8-FE_bfM4_320000_330000.wav,10.00,,,,
Jw_DFS4dfZU_330000_340000.wav,10.00,,,,
-jWV8Pq6fus_100000_110000.wav,10.00,,,,
jYGCycAC9KE_410000_420000.wav,10.00,,,,
jytYFsRuwWc_210000_220000.wav,10.00,,,,
K68PjrSv1zY_0_10000.wav,10.00,,,,
K8f4BTVNKqI_100000_110000.wav,10.00,,,,
K8pU44rsLJY_150000_160000.wav,10.00,,,,
Ke5YRnqT94o_130000_140000.wav,10.00,,,,
kFNlFDzxSzM_30000_40000.wav,10.00,,,,
KH22JqqjVA8_30000_40000.wav,10.00,,,,
KHeMI0Qmnqg_110000_120000.wav,10.00,,,,
KhPmpbIS7-E_110000_120000.wav,10.00,,,,
ki0bfqDGjCY_400000_410000.wav,10.00,,,,
KkfmL7vwSuw_390000_400000.wav,10.00,,,,
KKghPv944Ks_30000_40000.wav,10.00,,,,
KL4uiNB7lMA_150000_160000.wav,10.00,,,,
KL6F4LAecLI_0_10000.wav,10.00,,,,
KlEln3wA3y4_70000_80000.wav,10.00,,,,
KLGk22ATbR8_70000_80000.wav,10.00,,,,
KM5f6fUSHiY_40000_50000.wav,10.00,,,,
km5LJuMWc7Y_420000_430000.wav,10.00,,,,
Kn3rYBt2U64_30000_40000.wav,10.00,,,,
KNyZbx5wO5I_20000_30000.wav,10.00,,,,
KovczhDkitQ_180000_190000.wav,10.00,,,,
kRrtUBsoM44_40000_50000.wav,10.00,,,,
Kt-XB98Nk0A_60000_70000.wav,10.00,,,,
kuCbL8sY9WY_10000_20000.wav,10.00,,,,
KVnLXdYJzls_260000_270000.wav,10.00,,,,
kvRj7jTlUd8_30000_40000.wav,10.00,,,,
KWfj_tzrlxM_90000_100000.wav,10.00,,,,
kWGRmcQ2VPU_250000_260000.wav,10.00,,,,
KwhhqS1_Vmo_370000_380000.wav,10.00,,,,
kxTdhCkX2iw_10000_20000.wav,10.00,,,,
kYEjY0FvQck_110000_120000.wav,10.00,,,,
Kzg90xlyCJs_50000_60000.wav,10.00,,,,
l1hw48VCq5Y_30000_40000.wav,10.00,,,,
l3edwVbaaDY_580000_590000.wav,10.00,,,,
L3pkbxH6GW0_10000_20000.wav,10.00,,,,
L4H8GbAwquw_120000_130000.wav,10.00,,,,
L5ckR7-TsN8_200000_210000.wav,10.00,,,,
L68mRatg8dI_60000_70000.wav,10.00,,,,
L7BEjQ0NJm0_20000_30000.wav,10.00,,,,
L7V9ILz9F9c_240000_250000.wav,10.00,,,,
LAtrzjhGOVA_110000_120000.wav,10.00,,,,
Laz66LyqR30_0_10000.wav,10.00,,,,
LBduhz_4I9Y_80000_90000.wav,10.00,,,,
lbJACtcRxwc_240000_250000.wav,10.00,,,,
lelKkx61bTU_10000_20000.wav,10.00,,,,
_LFvnDCilV4_30000_40000.wav,10.00,,,,
LgfSjYTJpEc_0_10000.wav,10.00,,,,
lIn3GVoi2JY_40000_50000.wav,10.00,,,,
LJeYtr6A7MQ_0_10000.wav,10.00,,,,
LJ-oWEBfvME_220000_230000.wav,10.00,,,,
llHomdxSJWA_110000_120000.wav,10.00,,,,
lLlJ2WgsQNo_210000_220000.wav,10.00,,,,
lM3zOxernsA_130000_140000.wav,10.00,,,,
lMWpJv-YsXE_200000_210000.wav,10.00,,,,
LNkQic1JRYE_10000_20000.wav,10.00,,,,
lQ1nXbKwxzM_460000_470000.wav,10.00,,,,
lQw0l3Y9V18_20000_30000.wav,10.00,,,,
LRsss3RO1zw_10000_20000.wav,10.00,,,,
lUAdkm-OVPk_0_10000.wav,10.00,,,,
LvNkNn6njao_280000_290000.wav,10.00,,,,
lW92TZLUHWk_70000_80000.wav,10.00,,,,
LWXzqZsm53E_140000_150000.wav,10.00,,,,
lxhvl5Rmpyg_260000_270000.wav,10.00,,,,
LXj4wvk6RmI_20000_30000.wav,10.00,,,,
lyhRg8Ma-PU_540000_550000.wav,10.00,,,,
LysX0A_RHBg_40000_50000.wav,10.00,,,,
LYZrQA2ATEk_60000_70000.wav,10.00,,,,
LzBiKDOFGEE_30000_40000.wav,10.00,,,,
LZDSKPzTPHc_360000_370000.wav,10.00,,,,
LzKC1vxqI0I_20000_30000.wav,10.00,,,,
lzV1RNyHSFc_20000_30000.wav,10.00,,,,
lzWXjJn6kdA_110000_120000.wav,10.00,,,,
m1ToUrnLwJ0_10000_20000.wav,10.00,,,,
m2gSiT6pDk8_260000_270000.wav,10.00,,,,
M2GwlTtZrhU_110000_120000.wav,10.00,,,,
m4Us1j039MQ_0_10000.wav,10.00,,,,
M7heSS-QQlo_210000_220000.wav,10.00,,,,
M8OMhBOVToI_40000_50000.wav,10.00,,,,
MacPlRrWqLI_70000_80000.wav,10.00,,,,
MAR_VzmFfYk_40000_50000.wav,10.00,,,,
mavCqqEKLtM_20000_30000.wav,10.00,,,,
MBGo1YclO3w_50000_60000.wav,10.00,,,,
MCNg8zZsklE_30000_40000.wav,10.00,,,,
mfQM6RmAc4o_60000_70000.wav,10.00,,,,
MG4MDWNFn9I_300000_310000.wav,10.00,,,,
MgQCD_N4dTQ_30000_40000.wav,10.00,,,,
m_gYeAmcYHI_90000_100000.wav,10.00,,,,
MK6LoINp3-Y_80000_90000.wav,10.00,,,,
mkO4sTNammQ_30000_40000.wav,10.00,,,,
ML2_7WWRbgE_10000_20000.wav,10.00,,,,
MmDz07UriYY_120000_130000.wav,10.00,,,,
mnPZ8cVGIoU_190000_200000.wav,10.00,,,,
MN-VMAanAJ8_110000_120000.wav,10.00,,,,
moCcGWBG1nU_20000_30000.wav,10.00,,,,
mpdKXE_Sm9k_270000_280000.wav,10.00,,,,
mqeCehWbApI_50000_60000.wav,10.00,y,,,
-mRxPWXrSsY_280000_290000.wav,10.00,,,,
mrZmnH8SzIA_120000_130000.wav,10.00,,,,
Msd6W6o9CfY_450000_460000.wav,10.00,,,,
MTOx3yBYZ0I_80000_90000.wav,10.00,,,,
MVdorpZhKfI_20000_30000.wav,10.00,y,,,
MVQqBGycW1Y_210000_220000.wav,10.00,,,,
MwoLwkYOtqM_240000_250000.wav,10.00,y,,,
MyaBGqF5RgQ_10000_20000.wav,10.00,,,,
mZRtVePnNL0_380000_390000.wav,10.00,y,,,
n032-VKCHIQ_310000_320000.wav,10.00,,,,
n0tiBaNX33o_110000_120000.wav,10.00,,,,
n2oq1HCSPrM_100000_110000.wav,10.00,,,,
n39qXyhW8BA_30000_40000.wav,10.00,,,,
N5c_9UL_hog_260000_270000.wav,10.00,,,,
n650Lp7S8PM_150000_160000.wav,10.00,,,,
n6_FplxO_YM_40000_50000.wav,10.00,,,,
N6Wgjne166c_90000_100000.wav,10.00,,,,
NcGd4fjy5KM_40000_50000.wav,10.00,y,,,
n-D_9jUn3Rk_70000_80000.wav,10.00,,,,
ndWWvIGB6Ok_180000_190000.wav,10.00,,,,
nFko0z5cq_g_10000_20000.wav,10.00,,,,
NhLbtPBsXfE_20000_30000.wav,10.00,,,,
nkzF0pOTdcc_20000_30000.wav,10.00,,,,
nlD50TyQoZ8_50000_60000.wav,10.00,,,,
nlhoCx_FR-c_50000_60000.wav,10.00,,,,
Nmw-kJkGlMY_20000_30000.wav,10.00,,,,
NNvqo7iCvSg_0_10000.wav,10.00,,,,
nPw_MDstE7M_50000_60000.wav,10.00,,,,
npYuFDNULOQ_110000_120000.wav,10.00,,,,
nQ25GhiR96o_50000_60000.wav,10.00,,,,
NRxYGrM39KI_0_10000.wav,10.00,,,,
nuJwLi1a60A_500000_510000.wav,10.00,,,,
NWul6gaF9PI_80000_90000.wav,10.00,,,,
NxN-mrHYtso_400000_410000.wav,10.00,,,,
NYs6AeDkyJY_30000_40000.wav,10.00,,,,
nyxLrosW5kQ_0_10000.wav,10.00,,,,
nZB45GbSDDU_30000_40000.wav,10.00,,,,
NzJ1RMR_sWw_50000_60000.wav,10.00,,,,
O0BMvsTFzqU_30000_40000.wav,10.00,,,,
O1n-pt3waz8_30000_40000.wav,10.00,,,,
o3LsZGHsY18_30000_40000.wav,10.00,,,,
OaXr8Ns_o9g_80000_90000.wav,10.00,,,,
Oby8Ybby32I_30000_40000.wav,10.00,,,,
OCk_azrmtpo_100000_110000.wav,10.00,,,,
oDdKcPlpA68_50000_60000.wav,10.00,,,,
_oDTEjyE75U_40000_50000.wav,10.00,,,,
oFaugqDvhHo_160000_170000.wav,10.00,,,,
Oh7jCsQSrqo_30000_40000.wav,10.00,,,,
Oifqm8TOrMM_260000_270000.wav,10.00,,,,
oiHkNCiznFk_100000_110000.wav,10.00,,,,
o-IKw_KzRl4_20000_30000.wav,10.00,,,,
OJda3Jf9J7g_440000_450000.wav,10.00,,,,
OjE07a_ND8o_50000_60000.wav,10.00,,,,
oLJJ8Y2c5Iw_260000_270000.wav,10.00,y,,,
-OMdnou20dc_30000_40000.wav,10.00,y,,,
Omx6M3_DoaM_270000_280000.wav,10.00,,,,
OOsLLhQ8JfA_240000_250000.wav,10.00,,,,
OQP99fzXc50_310000_320000.wav,10.00,,,,
OS4_xqMReWg_90000_100000.wav,10.00,,,,
OS51O6LmtFk_410000_420000.wav,10.00,,,,
O-s9v7XVZj4_120000_130000.wav,10.00,,,,
OSEr0y9Mhjg_30000_40000.wav,10.00,,,,
OuEH2JiYYL8_30000_40000.wav,10.00,,,,
OVx0ujngWnM_60000_70000.wav,10.00,,,,
owr_0Vzna4Q_80000_90000.wav,10.00,,,,
OY6FypPP_qU_0_10000.wav,10.00,,,,
Oyg7tWu11cc_70000_80000.wav,10.00,y,,,
P1U3HihFS4Q_260000_270000.wav,10.00,,,,
p2hTCwrAXbY_60000_70000.wav,10.00,,,,
p76VB2RIZuI_0_10000.wav,10.00,,,,
p7KfloA9tZU_210000_220000.wav,10.00,,,,
P8saKKI43tA_20000_30000.wav,10.00,,,,
pacwSWgX44A_10000_20000.wav,10.00,,,,
paGsceUThS4_0_10000.wav,10.00,,,,
PBqrYFp7lv4_250000_260000.wav,10.00,,,,
-pBsdyP12ak_510000_520000.wav,10.00,,,,
pD3E6MIULBc_10000_20000.wav,10.00,,,,
pF1ECykuZoA_50000_60000.wav,10.00,,,,
pfAf-jF80Mo_100000_110000.wav,10.00,,,,
pFxuoxoYLT4_310000_320000.wav,10.00,,,,
pgqoh7pGj_U_30000_40000.wav,10.00,,,,
Pi1qMFk2-9o_60000_70000.wav,10.00,,,,
Pi7GrFl4A4c_20000_30000.wav,10.00,,,,
PIkPfTYSLLA_40000_50000.wav,10.00,,,,
PLDOqhVq23Q_550000_560000.wav,10.00,y,,,
pLeHXffzyk0_120000_130000.wav,10.00,,,,
pLS_j98TaQ0_80000_90000.wav,10.00,,,,
Pm8kYdU_zqU_200000_210000.wav,10.00,,,,
PmiRwrIh8h0_170000_180000.wav,10.00,,,,
_pOl_t4f-lQ_140000_150000.wav,10.00,y,,,
prf6wJgag0M_20000_30000.wav,10.00,,,,
prISe-x18t4_0_10000.wav,10.00,y,,,
pRPOCpChaAo_0_10000.wav,10.00,,,,
pSE1cuC6B_g_10000_20000.wav,10.00,,,,
PUO1J-FVhzw_70000_80000.wav,10.00,,,,
PW2JzfQRvEA_30000_40000.wav,10.00,,,,
PwVWlSKhN9I_60000_70000.wav,10.00,,,,
pyaKIh2ixIc_180000_190000.wav,10.00,,,,
pZPu2QCtMyg_70000_80000.wav,10.00,,,,
Q1Y8qjP0XTY_130000_140000.wav,10.00,y,,,
Q2Q0nL0pO9s_60000_70000.wav,10.00,,,,
q2V4la2ptnc_270000_280000.wav,10.00,,,,
q4PTPmmLE8I_240000_250000.wav,10.00,,,,
qaIp5pcw5eY_120000_130000.wav,10.00,,,,
Q_byFHduSkQ_170000_180000.wav,10.00,,,,
Qegl8JKCWh8_30000_40000.wav,10.00,,,,
qepCghm8ZXk_0_10000.wav,10.00,,,,
Q_f5VT8EEYE_170000_180000.wav,10.00,,,,
qHuJOy1JSpE_0_10000.wav,10.00,,,,
qI3XM4twkGM_410000_420000.wav,10.00,,,,
QItrZ04O_hs_10000_20000.wav,10.00,,,,
qiV-DHVKuIE_50000_60000.wav,10.00,,,,
QjV_4R6XKRA_220000_230000.wav,10.00,,,,
QLtv_bBgzmE_50000_60000.wav,10.00,,,,
qLUmhTrelMI_180000_190000.wav,10.00,,,,
qLwQgyrJ5yE_30000_40000.wav,10.00,,,,
QmJwF-zQojY_0_10000.wav,10.00,,,,
qPaGlfgKdwA_290000_300000.wav,10.00,,,,
qPCJfxdJqvs_110000_120000.wav,10.00,,,,
qpXUXe7L2Fg_390000_400000.wav,10.00,,,,
_Qqu5pVQFCQ_200000_210000.wav,10.00,,,,
qr7CPF5aCGk_70000_80000.wav,10.00,,,,
qrKEKQc3HOw_230000_240000.wav,10.00,,,,
QSaXDBWVtsc_190000_200000.wav,10.00,,,,
qsOLfH0TsN4_30000_40000.wav,10.00,,,,
QSY5ZQ0NJm4_300000_310000.wav,10.00,,,,
Qu3qNrC4CDQ_290000_300000.wav,10.00,,,,
qvTtN59RCi0_30000_40000.wav,10.00,,,,
QvvA6YxnqPE_70000_80000.wav,10.00,,,,
QXjU9vQEz7c_230000_240000.wav,10.00,,,,
qYJOacMJi8k_370000_380000.wav,10.00,,,,
Qyolp0Qf9Nc_140000_150000.wav,10.00,,,,
qyPDcWWXfto_50000_60000.wav,10.00,,,,
QZ4f44tXI5s_30000_40000.wav,10.00,,,,
qzJeosV6vDs_100000_110000.wav,10.00,,,,
qzPwyS-Po2M_0_10000.wav,10.00,,,,
R1hfhPfMmv8_470000_480000.wav,10.00,,,,
R3HhwpGtKJY_140000_150000.wav,10.00,,,,
r5_QPF1qEu0_30000_40000.wav,10.00,,,,
R6BQdzqiQsg_20000_30000.wav,10.00,,,,
R8uegi7vMP0_130000_140000.wav,10.00,,,,
RA2irz-ipCY_270000_280000.wav,10.00,,,,
RAPWAiU0hjo_10000_20000.wav,10.00,,,,
rbBQOmgkZS4_370000_380000.wav,10.00,,,,
rBiW2_gnR6A_20000_30000.wav,10.00,,,,
rbyIgcubTcw_20000_30000.wav,10.00,,,,
rCVE85YCZ3s_50000_60000.wav,10.00,,,,
RD0B6Hbergo_170000_180000.wav,10.00,,,,
Rd9d4TYIrcs_20000_30000.wav,10.00,,,,
rfoW8Ej5268_190000_200000.wav,10.00,,,,
rGTX-hyKP44_160000_170000.wav,10.00,,,,
RgXA0dPuDTk_80000_90000.wav,10.00,,,,
RjqYODuzZOc_300000_310000.wav,10.00,,,,
rLcu9SeuuP8_100000_110000.wav,10.00,,,,
RnrP-bTUOcA_30000_40000.wav,10.00,,,,
rOhscyOrXVE_150000_160000.wav,10.00,,,,
RqbwM4XipVo_120000_130000.wav,10.00,,,,
rqrwRkFA8Js_0_10000.wav,10.00,,,,
RR542zToeeU_160000_170000.wav,10.00,,,,
r_R9ZZedQuY_150000_160000.wav,10.00,,,,
_RruZieF5OE_150000_160000.wav,10.00,,,,
rRXUMh4HWvk_10000_20000.wav,10.00,,,,
rSkfyKmzBnQ_10000_20000.wav,10.00,,,,
rYF0RJPeKA4_140000_150000.wav,10.00,,,,
RyRHhHT2GpQ_200000_210000.wav,10.00,,,,
s1cWoRWn5lM_60000_70000.wav,10.00,,,,
s2Upawz5nIU_20000_30000.wav,10.00,,,,
s4pYqecpA9Q_30000_40000.wav,10.00,,,,
s69ag_AQ_4o_100000_110000.wav,10.00,,,,
S7stoYXS-g4_20000_30000.wav,10.00,,,,
sav17PvEXIc_50000_60000.wav,10.00,,,,
SBLtku0mdCg_20000_30000.wav,10.00,,,,
sCVm1DDa-zc_50000_60000.wav,10.00,,,,
sD2I0Qnw7Fo_20000_30000.wav,10.00,,,,
sEIbaiwkuKQ_130000_140000.wav,10.00,,,,
s-fiN_ntO-U_70000_80000.wav,10.00,,,,
SG1OZSP44UY_20000_30000.wav,10.00,,,,
SGN5pUqv_uA_30000_40000.wav,10.00,,,,
SKgUvA5zWNE_0_10000.wav,10.00,,,,
SlcVqkIIvB0_0_10000.wav,10.00,,,,
slrYiu3dzWQ_10000_20000.wav,10.00,,,,
SlU9LtReFOE_310000_320000.wav,10.00,,,,
Sm7S2FYm9EY_10000_20000.wav,10.00,,,,
SmAfvlaBWNg_50000_60000.wav,10.00,,,,
SMcZg-EQq54_180000_190000.wav,10.00,,,,
S_N_rCAoF4c_100000_110000.wav,10.00,,,,
SoF0lzqzd9s_60000_70000.wav,10.00,,,,
SpxDI5Wuhoc_100000_110000.wav,10.00,,,,
sRuMqhWhheY_90000_100000.wav,10.00,,,,
STRm_0urVC4_130000_140000.wav,10.00,,,,
sVO7HeE8yNo_100000_110000.wav,10.00,,,,
sXfPCd-wyGY_190000_200000.wav,10.00,,,,
T05MKT3trJI_90000_100000.wav,10.00,,,,
t1-gGupSOkg_60000_70000.wav,10.00,,,,
-t3DMClxaIo_10000_20000.wav,10.00,,,,
T4-qkbbbBW4_50000_60000.wav,10.00,y,,,
T8iivMlZj2U_10000_20000.wav,10.00,y,,,
tAxy2vQgKig_280000_290000.wav,10.00,,,,
tbonAxTHHEg_100000_110000.wav,10.00,y,,,
tbq6lsjW-88_310000_320000.wav,10.00,,,,
TbZAW2_nZ7g_140000_150000.wav,10.00,,,,
tc0B18ZTTy4_220000_230000.wav,10.00,,,,
tE1idU67lnU_100000_110000.wav,10.00,,,,
tenpU0vpgwQ_360000_370000.wav,10.00,,,,
T-EqNj5x96g_130000_140000.wav,10.00,,,,
TfL-474-r6I_30000_40000.wav,10.00,,,,
tGjqBlCRpW8_100000_110000.wav,10.00,,,,
tgJYBtbOEKI_210000_220000.wav,10.00,,,,
TicJtL90k68_30000_40000.wav,10.00,,,,
TiecaYeMBO0_0_10000.wav,10.00,,,,
-TlOFOaIS-c_30000_40000.wav,10.00,,,,
t-m2ZNiE8PY_60000_70000.wav,10.00,,,,
TM925xZXWwU_130000_140000.wav,10.00,,,,
t-m-MIOSbQU_150000_160000.wav,10.00,,,,
tqIc89X0xUI_120000_130000.wav,10.00,,,,
tqUtMR_LWMU_50000_60000.wav,10.00,,,,
TrjidZpiCjE_40000_50000.wav,10.00,,,,
TRXuROug1Ng_10000_20000.wav,10.00,,,,
TSgiateIB68_210000_220000.wav,10.00,,,,
TtZGtHTXOcU_120000_130000.wav,10.00,,,,
TX1K4p06fv4_30000_40000.wav,10.00,,,,
TyDAY5yC2l4_40000_50000.wav,10.00,,,,
tzIurihMFps_40000_50000.wav,10.00,,,,
U2ABZE_enFc_40000_50000.wav,10.00,,,,
u4-qlF6Ah74_0_10000.wav,10.00,,,,
u5bAePuQNHo_220000_230000.wav,10.00,,,,
u6Lf6mI0ugU_20000_30000.wav,10.00,,,,
u7Dfly7Yod8_0_10000.wav,10.00,,,,
U89xKiZC2oE_70000_80000.wav,10.00,,,,
U9ekSz4Xpmc_220000_230000.wav,10.00,,,,
u9rWT1wLPmQ_40000_50000.wav,10.00,,,,
uBOlhLY1XGA_200000_210000.wav,10.00,,,,
ucJrV5WKrLc_10000_20000.wav,10.00,,,,
ueBhUkSY4RY_230000_240000.wav,10.00,,,,
uEQuyzp4L1E_240000_250000.wav,10.00,,,,
ufIcs72O70M_70000_80000.wav,10.00,,,,
-uFiGVGbErU_370000_380000.wav,10.00,,,,
_UJ_hw_WDGk_50000_60000.wav,10.00,,,,
UjQiZqokp1s_0_10000.wav,10.00,,,,
UjViRkv3WHk_70000_80000.wav,10.00,,,,
UkA1Y-5-Lh0_220000_230000.wav,10.00,,,,
uKMaiQUl7nk_340000_350000.wav,10.00,,,,
UKPEmeKhkeY_20000_30000.wav,10.00,,,,
UkZVKcW2jgA_210000_220000.wav,10.00,,,,
uLDW6j76qPs_100000_110000.wav,10.00,,,,
U_-_lXBraBU_70000_80000.wav,10.00,,,,
UmF6E6GjBCo_350000_360000.wav,10.00,,,,
UmgdC8N6myE_10000_20000.wav,10.00,,,,
Um_r3URWtdA_20000_30000.wav,10.00,,,,
UnkYrA0yunY_150000_160000.wav,10.00,,,,
uOBweoRmqQA_110000_120000.wav,10.00,,,,
uOnuc0JKQZ0_200000_210000.wav,10.00,,,,
UqkcTaBWP38_70000_80000.wav,10.00,,,,
UvHlGRdhDVI_70000_80000.wav,10.00,,,,
uWE8mJspu5I_10000_20000.wav,10.00,,,,
UwsqtNuC3Vw_40000_50000.wav,10.00,,,,
Uy7Z8PcY_BM_30000_40000.wav,10.00,,,,
UydhzpFiLfc_20000_30000.wav,10.00,,,,
V0aHNJNfojs_0_10000.wav,10.00,,,,
v0Ze7Mt3j_I_30000_40000.wav,10.00,,,,
V2NPXqM2el4_40000_50000.wav,10.00,,,,
V2XS0X9qpZE_30000_40000.wav,10.00,,,,
v5-nUU_EKzI_430000_440000.wav,10.00,,,,
v9W60iPhLZw_100000_110000.wav,10.00,,,,
vApJtBp_Q48_170000_180000.wav,10.00,,,,
VB6c6T-dD1U_70000_80000.wav,10.00,,,,
vBDReYUV6bU_40000_50000.wav,10.00,,,,
Vbwaczi2GS4_20000_30000.wav,10.00,,,,
vc72wIUFdn0_80000_90000.wav,10.00,,,,
vcdXDA9l2e0_40000_50000.wav,10.00,,,,
vD_rZl6WqaI_130000_140000.wav,10.00,,,,
vdW23iQh-Jc_110000_120000.wav,10.00,,,,
vEDc2J8lbI8_50000_60000.wav,10.00,,,,
vEfz1OofAQ8_40000_50000.wav,10.00,,,,
VemxWnCPiHU_260000_270000.wav,10.00,,,,
VGt_W6hwnoo_30000_40000.wav,10.00,,,,
ViJGuBHRMqU_130000_140000.wav,10.00,,,,
VJzQJ-4PUnI_90000_100000.wav,10.00,,,,
vK1pjB8Go2s_50000_60000.wav,10.00,,,,
VKl1nJ1zehk_20000_30000.wav,10.00,,,,
vMcJJ4rLr1w_60000_70000.wav,10.00,,,,
vMTEWbMN_wg_50000_60000.wav,10.00,,,,
V_MV1LbIz9Y_70000_80000.wav,10.00,,,,
VnELsiuHG2o_50000_60000.wav,10.00,,,,
vnrh8_qsv4g_260000_270000.wav,10.00,,,,
VOihip-yICA_20000_30000.wav,10.00,y,,,
-vOS1VO2vtA_30000_40000.wav,10.00,,,,
VPRqmizZYBE_40000_50000.wav,10.00,,,,
VRaD3pqPhgc_100000_110000.wav,10.00,,,,
vSFbqLgy3hA_190000_200000.wav,10.00,,,,
vtEYaunjED8_20000_30000.wav,10.00,,,,
vtIYiGiYn4Q_60000_70000.wav,10.00,,,,
vv--9EsVTzE_120000_130000.wav,10.00,,,,
VvWIbJRyWkQ_50000_60000.wav,10.00,y,,,
VVycWGeVCko_20000_30000.wav,10.00,,,,
vwsY8198bYU_0_10000.wav,10.00,,,,
VxeRX0jd3KU_30000_40000.wav,10.00,,,,
vZaYGIQMO_A_350000_360000.wav,10.00,y,,,
vzsp4SJH2ws_480000_490000.wav,10.00,,,,
W0mijeON0Co_10000_20000.wav,10.00,,,,
w1S_jzCkBkc_50000_60000.wav,10.00,y,,,
W1Wqg7IvIK4_10000_20000.wav,10.00,,,,
W43dQudXJ5Y_30000_40000.wav,10.00,,,,
w64jIH5PM-k_80000_90000.wav,10.00,,,,
w7BXENJUUNw_60000_70000.wav,10.00,,,,
w7jWgb5bpko_10000_20000.wav,10.00,,,,
w8FglkTt3Wk_210000_220000.wav,10.00,,,,
wC2ITTeIPAA_30000_40000.wav,10.00,,,,
wC8b6vbRs0Q_30000_40000.wav,10.00,,,,
weMKOQhyvoQ_50000_60000.wav,10.00,,,,
WEtJ6j6iux8_0_8000.wav,7.72,,,,
WG8U8mYw3G0_40000_50000.wav,10.00,,,,
WgzNUzHa8Sc_210000_220000.wav,10.00,,,,
wHo4ur6HVSg_30000_40000.wav,10.00,,,,
WIkpFwNlBvY_60000_70000.wav,10.00,,,,
wm-MxD9aU4M_0_10000.wav,10.00,,,,
wOmESbetNTY_100000_110000.wav,10.00,,,,
Wotx2e3s8dw_10000_20000.wav,10.00,,,,
Wp6cM7vT7Qk_40000_50000.wav,10.00,,,,
WPKO75f5Lno_30000_40000.wav,10.00,,,,
WQxjjWnoqsI_70000_80000.wav,10.00,,,,
Ws84VzmwJT4_0_10000.wav,10.00,,,,
wTnd53JWRVo_0_10000.wav,10.00,,,,
wTRY3ys1RbY_110000_120000.wav,10.00,,,,
WuIZiH__gYQ_130000_140000.wav,10.00,y,,,
wvhykP-daOU_20000_30000.wav,10.00,,,,
WVQvHVio4Hw_40000_50000.wav,10.00,,,,
wWm8Lw6_Y6I_290000_300000.wav,10.00,,,,
wwnfW1Du5LI_30000_40000.wav,10.00,,,,
wxV7vVslH2k_130000_140000.wav,10.00,,,,
wyZlvUSm9ng_470000_480000.wav,10.00,,,,
wzcOGfzWYy4_130000_140000.wav,10.00,,,,
x2-0zTm3Nis_20000_30000.wav,9.00,,,,
X4eN59vceBI_180000_190000.wav,10.00,,,,
X8_ALjDFxIU_300000_310000.wav,10.00,y,,,
xBaEv2ll7nA_90000_100000.wav,10.00,,,,
XBSo8qzLql8_100000_110000.wav,10.00,,,,
xeilqifSWPk_160000_170000.wav,10.00,,,,
xfpxOfEOaQQ_60000_70000.wav,10.00,,,,
xHYrsIKj248_20000_30000.wav,10.00,,,,
XkGJN01_6aM_40000_50000.wav,10.00,,,,
